,vol_coef,rv_coef,resid,vol_pred,loss
656,0.8817744851112366,0.1530505120754242,0.0,0.0013621269026771188,-553.7337646484375
657,0.8723177313804626,0.1673552244901657,0.0,0.0012129972456023097,-817.116455078125
658,0.8708600401878357,0.1687679886817932,0.0,0.0010596091160550714,-814.9872436523438
659,0.7280986905097961,0.46029675006866455,0.0,0.0010052364086732268,-1450.1016845703125
660,0.8542936444282532,0.19490371644496918,0.0,0.0009635348105803132,-1002.0875854492188
661,0.8749598264694214,0.16407813131809235,0.0,0.001447092741727829,-675.3591918945312
662,0.7661595940589905,0.3747357130050659,0.0,0.0014462200924754143,-1393.6871337890625
663,0.8796667456626892,0.1556861847639084,0.0,0.0011060256510972977,-564.6986694335938
664,0.7484183311462402,0.4221551716327667,0.0,0.0010783688630908728,-1490.3629150390625
665,0.7839174270629883,0.3368956446647644,0.0,0.001922893337905407,-1452.150146484375
666,0.7840356826782227,0.3357955813407898,0.0,0.00152333895675838,-1445.52978515625
667,0.8463858366012573,0.21095725893974304,0.0,0.0011329891858622432,-1202.62158203125
668,0.8056609034538269,0.28739479184150696,0.0,0.0009464606991969049,-1355.55126953125
669,0.8600672483444214,0.18520544469356537,0.0,0.0008310573175549507,-837.73095703125
670,0.8422757983207703,0.21775689721107483,0.0,0.0008810259168967605,-1109.7430419921875
671,0.8368047475814819,0.22996725142002106,0.0,0.0009520130115561187,-1049.385498046875
672,0.7609285116195679,0.41059866547584534,0.0,0.0011942270211875439,-1305.595947265625
673,0.5130635499954224,1.3761690855026245,0.0,0.0012089347001165152,-1171.849365234375
674,0.3952266573905945,2.6163182258605957,0.0,0.003408445743843913,-1252.7120361328125
675,0.724242091178894,0.46235185861587524,0.0,0.0016390257515013218,305.44720458984375
676,0.751902163028717,0.39782923460006714,0.0,0.0011252067051827908,-1236.1220703125
677,0.8770098090171814,0.15503476560115814,0.0,0.0008303765789605677,899.3837890625
678,0.8239020705223083,0.25983157753944397,0.0,0.0011037206277251244,-674.490478515625
679,0.6097128391265869,1.0870248079299927,0.0,0.001502048340626061,-1305.0751953125
680,0.47757670283317566,1.9885145425796509,0.0,0.0009491981472820044,-1303.9693603515625
681,0.3140868842601776,3.4347667694091797,0.0,0.0007654477376490831,-1147.3756103515625
682,0.515335202217102,1.2403963804244995,0.0,0.00214858865365386,2777.413330078125
683,0.732408881187439,0.456758588552475,0.0,0.0008770443382672966,-1107.1256103515625
684,0.574614942073822,0.9617051482200623,0.0,0.0008704773499630392,-1338.378662109375
685,0.46136149764060974,1.5597273111343384,0.0,0.0009124777861870825,-1343.434814453125
686,0.926178514957428,0.0847756564617157,0.0,0.0007492197910323739,5046.14599609375
687,0.8709249496459961,0.1666926145553589,0.0,0.0007466173847205937,-774.3451538085938
688,0.8708506226539612,0.16640718281269073,0.0,0.0007009981200098991,-767.3507080078125
689,0.8372464179992676,0.22345110774040222,0.0,0.0006075797136873007,-1231.595947265625
690,0.7985062599182129,0.29497018456459045,0.0,0.00048439085367135704,-1339.4937744140625
691,0.6888701915740967,0.5341028571128845,0.0,0.00028674982604570687,-1402.4954833984375
692,0.8683961033821106,0.16727274656295776,0.0,0.0003980611509177834,-257.0093994140625
693,0.6325116157531738,0.8004280924797058,0.0,0.00026328611420467496,-1386.959228515625
694,0.4143960475921631,1.7862485647201538,0.0,0.0007709685596637428,-1388.3165283203125
695,0.37282055616378784,2.1659622192382812,0.0,0.002315677935257554,-1382.423828125
696,0.9072230458259583,0.09966880083084106,0.0,0.0004865677619818598,1046.047607421875
697,0.6873555183410645,0.5807440876960754,0.0,0.0003978726454079151,-1422.686767578125
698,0.48002052307128906,1.3269283771514893,0.0,0.00022031897970009595,-1438.79931640625
699,0.4317381680011749,1.6598138809204102,0.0,0.0023150003980845213,-1409.5885009765625
700,0.896428108215332,0.1248197928071022,0.0,0.0006647833506576717,408.8101501464844
701,0.6737709641456604,0.5920655727386475,0.0,0.0011544981971383095,-1460.5423583984375
702,0.4875013828277588,1.2896196842193604,0.0,0.0007620475953444839,-1438.7783203125
703,0.877640962600708,0.1542062759399414,0.0,0.0005501681589521468,-735.4037475585938
704,0.8298734426498413,0.23578901588916779,0.0,0.0005065751611255109,-1444.119140625
705,0.8249313831329346,0.2439463883638382,0.0,0.0004470025305636227,-1441.1409912109375
706,0.8220415711402893,0.24849385023117065,0.0,0.0003956776054110378,-1426.8935546875
707,0.7553777694702148,0.37431225180625916,0.0,0.00028080426272936165,-1493.6640625
708,0.7568840980529785,0.3745132386684418,0.0,0.0004712951194960624,-1487.083984375
709,0.8015068769454956,0.28423434495925903,0.0,0.00036775614717043936,-1398.0899658203125
710,0.5650109052658081,0.9133780002593994,0.0,0.0013546422123908997,-1476.6160888671875
711,0.6822410821914673,0.5380104184150696,0.0,0.0006663938402198255,-1442.93017578125
712,0.8590971231460571,0.17900274693965912,0.0,0.00040972986607812345,-793.381591796875
713,0.8189087510108948,0.2529086172580719,0.0,0.0009528615046292543,-1137.8668212890625
714,0.8796865940093994,0.14967511594295502,0.0,0.0006553746061399579,-50.51177978515625
715,0.7965906858444214,0.2971479892730713,0.0,0.0007283629383891821,-1383.738037109375
716,0.7210817933082581,0.45162269473075867,0.0,0.0005929098697379231,-1405.1497802734375
717,0.8625386357307434,0.1761290431022644,0.0,0.0004892454016953707,-537.8861083984375
718,0.5915946960449219,0.8120366930961609,0.0,0.0002826929558068514,-1425.51513671875
719,0.8760380148887634,0.15339291095733643,0.0,0.0003771670744754374,53.02093505859375
720,0.6969037652015686,0.5101054906845093,0.0,0.0005296051385812461,-1508.639892578125
721,0.6960880160331726,0.5103895664215088,0.0,0.0003681054222397506,-1502.356689453125
722,0.8063991665840149,0.27210110425949097,0.0,0.0003421961737331003,-1422.2674560546875
723,0.7902225255966187,0.3029712438583374,0.0,0.00040685111889615655,-1462.7432861328125
724,0.7846276760101318,0.31386899948120117,0.0,0.0004953470197506249,-1458.373291015625
725,0.774668276309967,0.332120418548584,0.0,0.00039704100345261395,-1460.5638427734375
726,0.7703644633293152,0.33938974142074585,0.0,0.0003583075013011694,-1438.00439453125
727,0.7737761735916138,0.33356210589408875,0.0,0.000517301436048001,-1371.742431640625
728,0.7423114776611328,0.40112483501434326,0.0,0.0009826334426179528,-1368.0355224609375
729,0.705953061580658,0.4860162138938904,0.0,0.0008133818628266454,-1283.007568359375
730,0.4485558569431305,1.5247153043746948,0.0,0.0019620193634182215,-965.8939208984375
731,0.8593888878822327,0.1717546433210373,0.0,0.0005448732990771532,1001.1048583984375
732,0.8288969993591309,0.22097323834896088,0.0,0.0004932016017846763,454.2684020996094
733,0.9092156887054443,0.09958213567733765,0.0,0.0003938846930395812,6369.42919921875
734,0.7986007332801819,0.28229668736457825,0.0,0.0004214087384752929,-1034.022705078125
735,0.7420079708099365,0.39277124404907227,0.0,0.00047988424194045365,-1163.3897705078125
736,0.6089904308319092,0.7472615242004395,0.0,0.00566015625372529,-1435.5908203125
737,0.615399956703186,0.7227460741996765,0.0,0.0033790417946875095,-1215.3687744140625
738,0.9016572833061218,0.11652357131242752,0.0,0.0009857522090896964,4355.92138671875
739,0.9065123200416565,0.11068733036518097,0.0,0.000874510791618377,3325.884765625
740,0.8696069121360779,0.16939540207386017,0.0,0.001272324938327074,-331.63336181640625
741,0.7719293236732483,0.358918160200119,0.0,0.004751561209559441,-1422.6595458984375
742,0.8007853031158447,0.2999734580516815,0.0,0.0033476692624390125,-1201.2484130859375
743,0.5116654634475708,1.1387338638305664,0.0,0.003997299820184708,-1459.39306640625
744,0.578133225440979,0.8564517498016357,0.0,0.00327365193516016,-1418.1746826171875
745,0.8660113215446472,0.17441481351852417,0.0,0.0021160761825740337,306.27557373046875
746,0.7636669874191284,0.3621346652507782,0.0,0.002079702913761139,-1418.282958984375
747,0.817801833152771,0.2555631697177887,0.0,0.0016581752570345998,-1083.0484619140625
748,0.8143941760063171,0.2601163387298584,0.0,0.0013495417078956962,-920.9583740234375
749,0.7925387024879456,0.29881131649017334,0.0,0.0011350400745868683,-731.3612670898438
750,0.8782069087028503,0.15142758190631866,0.0,0.0011492923367768526,2506.78515625
751,0.8346812129020691,0.22443094849586487,0.0,0.0012995029101148248,488.75726318359375
752,0.5589509010314941,0.9039574265480042,0.0,0.0010798451257869601,-1302.25927734375
753,0.9070037603378296,0.10933580249547958,0.0,0.0010102472733706236,6357.5361328125
